event_date,source_medium,campaign,content,term,page_location,user_id,session,user,page_bounce,begin_checkout,regular_purchase,once_purchase,regular_value,once_value
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,2019403801,2019403801,0,1,,,,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,305783304.2,305783304.2,0,1,,,,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,927560084.2,927560084.2,1,,,,,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,1246373058,1246373058,1,,,,,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,1874979593,1874979593,1,,,,,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,1452338057,1452338057,1,,,,,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,802279229.2,802279229.2,1,,,,,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,272877745.2,272877745.2,1,,,,,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,191535065.2,191535065.2,1,,,,,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,1266260937,1266260937,1,,,,,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,55927953.17,55927953.17,1,,,,,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,263890464.2,263890464.2,1,,,,,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,1556512561,1556512561,1,,,,,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,1500082930,1500082930,1,,,,,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,111631323.2,111631323.2,1,,,,,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,1412214623,1412214623,1,,,,,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,1731767952,1731767952,0,,,,,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,958200737.2,958200737.2,1,,,,,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,1927166978,1927166978,1,,,,,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,1606897760,1606897760,1,,,,,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,1126334129,1126334129,1,,,,,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,191488430.2,191488430.2,1,,,,,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,29262835.17,29262835.17,1,,,,,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,82813951.17,82813951.17,1,,,,,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,699774924.2,699774924.2,1,,,,,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,1344596999,1344596999,1,,,,,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,516690832.2,516690832.2,1,,,,,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,51001,1934179176,1934179176,0,1,O231104-0011,,10000,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,1669941795,1669941795,1,,,,,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,1097592571,1097592571,1,,,,,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,50993,1509257220,1509257220,0,1,O231104-0007,,10000,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,692512897.2,692512897.2,1,,,,,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,235908286.2,235908286.2,1,,,,,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,1951437427,1951437427,1,,,,,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,350049091.2,350049091.2,0,1,,,,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,1880922088,1880922088,1,,,,,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,1552746824,1552746824,1,,,,,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,1178627405,1178627405,1,,,,,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,234901458.2,234901458.2,1,,,,,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,237485219.2,237485219.2,0,,,,,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,759693980.2,759693980.2,1,,,,,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,971047325.2,971047325.2,1,,,,,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,1706037535,1706037535,1,,,,,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,201781390.2,201781390.2,1,,,,,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,770348713.2,770348713.2,0,1,,,,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,382944119.2,382944119.2,1,,,,,
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,540492638.2,540492638.2,1,,,,,
2024-11-04,youtube / video,listen_campaign_oct2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_oct2023,,1697835911,1697835911,1,,,,,
2024-11-04,instagram / banner,2023GHR,A,,https://concern.or.kr/2023ghr?utm_source=instagram&utm_medium=banner&utm_campaign=2023GHR&utm_content=A&nclid=dzw7i,,1937499637,1937499637,1,,,,,
2024-11-04,pr / post,2023GHR,ngo,B,https://concern.or.kr/2023ghr?utm_source=pr&utm_medium=post&utm_campaign=2023GHR&utm_content=ngo&utm_term=B&nclid=ua2g1,,2049021549,2049021549,1,,,,,
2024-11-04,직접유입,,,,https://www.concern.or.kr/?_gl=xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,20803,1397175616,1397175616,0,,,O231104-0013,,5999
2024-11-04,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023&wbraid=Cj0KCQjwtJKqBhCFARIsAHgAIvIbJ2TjY5Nj4m0Di1aBDmjMmv78U3uihOMZbTYKj59pxIUMENKMD4caAieq,,222797732.2,222797732.2,1,,,,,
2024-11-05,네이버블로그,,,,https://concern.or.kr/,,2014891888,2014891888,1,,,,,
2024-11-05,구글 / 자연검색,,,,https://concern.or.kr/437,,1532255664,1532255664,1,,,,,
2024-11-05,구글 / 자연검색,,,,https://concern.or.kr/437,,1177048942,1177048942,1,,,,,
2024-11-05,직접유입,,,,https://concern.or.kr/437,,1519770629,1519770629,1,,,,,
2024-11-05,구글 / 자연검색,,,,https://concern.or.kr/437,,1471754797,1471754797,1,,,,,
2024-11-05,구글 / 자연검색,,,,https://concern.or.kr/462,,1779313832,1779313832,0,,,,,
2024-11-05,직접유입,,,,https://donate.concern.or.kr/concern/pay/step1,,1397175616,1397175616,1,,,,,
2024-11-05,youtube / video,ghr2023_campaign_nov2023,,,https://concern.or.kr/2023ghr/?utm_source=youtube&utm_medium=video&utm_campaign=ghr2023_campaign_nov2023,,1905911047,1905911047,1,,,,,
2024-11-05,youtube / video,ghr2023_campaign_nov2023,,,https://concern.or.kr/2023ghr/?utm_source=youtube&utm_medium=video&utm_campaign=ghr2023_campaign_nov2023,,1093374620,1093374620,1,,,,,
2024-11-05,youtube / video,ghr2023_campaign_nov2023,,,https://concern.or.kr/2023ghr/?utm_source=youtube&utm_medium=video&utm_campaign=ghr2023_campaign_nov2023,,1623679311,1623679311,1,,,,,
2024-11-05,youtube / video,ghr2023_campaign_nov2023,,,https://concern.or.kr/2023ghr/?utm_source=youtube&utm_medium=video&utm_campaign=ghr2023_campaign_nov2023,,115337743.2,115337743.2,1,,,,,
2024-11-05,youtube / video,ghr2023_campaign_nov2023,,,https://concern.or.kr/2023ghr/?utm_source=youtube&utm_medium=video&utm_campaign=ghr2023_campaign_nov2023,,1154385405,1154385405,1,,,,,
2024-11-05,youtube / video,ghr2023_campaign_nov2023,,,https://concern.or.kr/2023ghr/?utm_source=youtube&utm_medium=video&utm_campaign=ghr2023_campaign_nov2023,,938825178.2,938825178.2,1,,,,,
2024-11-05,youtube / video,ghr2023_campaign_nov2023,,,https://concern.or.kr/2023ghr/?utm_source=youtube&utm_medium=video&utm_campaign=ghr2023_campaign_nov2023,,1633320014,1633320014,1,,,,,
2024-11-05,youtube / video,ghr2023_campaign_nov2023,,,https://concern.or.kr/2023ghr/?utm_source=youtube&utm_medium=video&utm_campaign=ghr2023_campaign_nov2023,,481160304.2,481160304.2,0,,,,,
2024-11-05,youtube / video,ghr2023_campaign_nov2023,,,https://concern.or.kr/2023ghr/?utm_source=youtube&utm_medium=video&utm_campaign=ghr2023_campaign_nov2023,,704808718.2,704808718.2,1,,,,,
2024-11-05,youtube / video,ghr2023_campaign_nov2023,,,https://concern.or.kr/2023ghr/?utm_source=youtube&utm_medium=video&utm_campaign=ghr2023_campaign_nov2023,,788772799.2,788772799.2,1,,,,,
2024-11-05,youtube / video,ghr2023_campaign_nov2023,,,https://concern.or.kr/2023ghr/?utm_source=youtube&utm_medium=video&utm_campaign=ghr2023_campaign_nov2023,,856914364.2,856914364.2,1,,,,,
2024-11-05,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,51007,1723969315,1723969315,0,1,O231105-0004,,10000,
2024-11-05,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,1287450970,1287450970,1,,,,,
2024-11-05,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,2076044255,2076044255,1,,,,,
2024-11-05,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,1493433971,1493433971,1,,,,,
2024-11-05,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,91756761.17,91756761.17,1,,,,,
2024-11-05,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,216408031.2,216408031.2,0,1,,,,
2024-11-05,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,781526803.2,781526803.2,1,,,,,
2024-11-05,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,1182911090,1182911090,1,,,,,
2024-11-05,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,1505518311,1505518311,1,,,,,
2024-11-05,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,1739005923,1739005923,1,,,,,
2024-11-05,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,382364420.2,382364420.2,0,1,,,,
2024-11-05,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,82023897.17,82023897.17,1,,,,,
2024-11-05,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,1795295675,1795295675,1,,,,,
2024-11-05,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,1693441997,1693441997,1,,,,,
2024-11-05,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,101043172.2,101043172.2,1,,,,,
2024-11-05,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,1397721551,1397721551,1,,,,,
2024-11-05,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,41152379.17,41152379.17,1,,,,,
2024-11-05,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,745240242.2,745240242.2,1,,,,,
2024-11-05,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,1105333850,1105333850,1,,,,,
2024-11-05,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,1100909272,1100909272,1,,,,,
2024-11-05,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,424688137.2,424688137.2,1,,,,,
2024-11-05,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,1565947422,1565947422,1,,,,,
2024-11-05,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,566916309.2,566916309.2,1,,,,,
2024-11-05,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,388849400.2,388849400.2,1,,,,,
2024-11-05,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,1160474612,1160474612,1,,,,,
2024-11-05,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,442704586.2,442704586.2,0,,,,,
2024-11-05,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,1084215835,1084215835,1,,,,,
2024-11-05,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,1789901039,1789901039,1,,,,,
2024-11-05,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,475295197.2,475295197.2,1,,,,,
2024-11-05,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,502904698.2,502904698.2,1,,,,,
2024-11-05,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,,594522424.2,594522424.2,1,,,,,
2024-11-05,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023,51004,1660852677,1660852677,0,1,O231105-0001,,10000,
2024-11-05,직접유입,,,,https://www.concern.or.kr/?_gl=xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,20803,1397175616,1397175616,0,,,O231105-0005,,5999
2024-11-05,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023&wbraid=CjwKCAjw15eqBhBCEiwAfk9orXTbNyEfqUfZ-H4kQP4rm1ZmXlRbtUREeWojOxdjY2J_EW3Ka7_kOBoCeb0,,298301414.2,298301414.2,1,,,,,
2024-11-05,youtube / video,listen_campaign_nov2023,,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_nov2023&wbraid=CjwKCAjw15eqBhBCEiwAfk9orXTbNyEfqUfZ-H4kQP4rm1ZmXlRbtUREeWojOxdjY2J_EW3Ka7_kOBoCeb0,,873357528.2,873357528.2,1,,,,,
2024-11-06,구글 / 자연검색,,,,https://concern.or.kr/437,,1163632391,1163632391,1,,,,,
2024-11-06,네이버 / 자연검색,,,,https://concern.or.kr/437,,815998178.2,815998178.2,1,,,,,
2024-11-06,https://naver.com/,,,,https://concern.or.kr/437,,2698215.17,2698215.17,1,,,,,
2024-11-06,구글 / 자연검색,,,,https://concern.or.kr/437,,26052097.17,26052097.17,0,,,,,
2024-11-06,구글 / 자연검색,,,,https://concern.or.kr/465,,909382769.2,909382769.2,1,,,,,
2024-11-06,구글 / 자연검색,,,,https://concern.or.kr/eng,,1823276117,1823276117,0,,,,,
2024-11-06,https://www.bing.com/,,,,https://www.concern.or.kr/,,361083059.2,361083059.2,0,,,,,
2024-11-06,직접유입,,,,https://www.concern.or.kr/field,,1584069835,1584069835,0,,,,,
2024-11-06,직접유입,,,,https://campaign.concern.or.kr/concernexpress,,479652629.2,479652629.2,0,,,,,
2024-11-06,직접유입,,,,https://secure.donus.org/concern/mypage/payment,,54283781.17,54283781.17,0,,,,,
2024-11-06,구글 / 자연검색,,,,https://campaign.concern.or.kr/concernexpress/product,,306057024.2,306057024.2,1,,,,,
2024-11-06,newneek / email,2023GHR,,,https://concern.or.kr/2023ghr?utm_source=newneek&utm_medium=email&utm_campaign=2023GHR&nclid=qsflc,,626773118.2,626773118.2,1,,,,,
2024-11-06,newneek / email,2023GHR,,,https://concern.or.kr/2023ghr?utm_source=newneek&utm_medium=email&utm_campaign=2023GHR&nclid=qsflc,,753219289.2,753219289.2,1,,,,,
2024-11-06,newneek / email,2023GHR,,,https://concern.or.kr/2023ghr?utm_source=newneek&utm_medium=email&utm_campaign=2023GHR&nclid=qsflc,,1737105595,1737105595,0,,,,,
2024-11-06,newneek / email,2023GHR,,,https://concern.or.kr/2023ghr?utm_source=newneek&utm_medium=email&utm_campaign=2023GHR&nclid=qsflc,,818961869.2,818961869.2,0,,,,,
2024-11-06,newneek / email,2023GHR,,,https://concern.or.kr/2023ghr?utm_source=newneek&utm_medium=email&utm_campaign=2023GHR&nclid=qsflc,,1172467445,1172467445,0,,,,,
2024-11-06,newneek / email,2023GHR,,,https://concern.or.kr/2023ghr?utm_source=newneek&utm_medium=email&utm_campaign=2023GHR&nclid=qsflc,,1215441060,1215441060,1,,,,,
2024-11-06,newneek / email,2023GHR,,,https://concern.or.kr/2023ghr?utm_source=newneek&utm_medium=email&utm_campaign=2023GHR&nclid=qsflc,,1901494849,1901494849,1,,,,,
2024-11-06,newneek / email,2023GHR,,,https://concern.or.kr/2023ghr?utm_source=newneek&utm_medium=email&utm_campaign=2023GHR&nclid=qsflc,,2114800347,2114800347,1,,,,,
2024-11-06,newneek / email,2023GHR,,,https://concern.or.kr/2023ghr?utm_source=newneek&utm_medium=email&utm_campaign=2023GHR&nclid=qsflc,,1818065998,1818065998,1,,,,,
2024-11-06,youtube / video,ghr2023_campaign_nov2023,,,https://concern.or.kr/2023ghr/?utm_source=youtube&utm_medium=video&utm_campaign=ghr2023_campaign_nov2023,,1657943640,1657943640,0,,,,,
2024-11-06,youtube / video,ghr2023_campaign_nov2023,,,https://concern.or.kr/2023ghr/?utm_source=youtube&utm_medium=video&utm_campaign=ghr2023_campaign_nov2023,,923306067.2,923306067.2,1,,,,,
2024-11-06,youtube / video,ghr2023_campaign_nov2023,,,https://concern.or.kr/2023ghr/?utm_source=youtube&utm_medium=video&utm_campaign=ghr2023_campaign_nov2023,,865503118.2,865503118.2,1,,,,,
2024-11-06,youtube / video,ghr2023_campaign_nov2023,,,https://concern.or.kr/2023ghr/?utm_source=youtube&utm_medium=video&utm_campaign=ghr2023_campaign_nov2023,,273937499.2,273937499.2,1,,,,,
2024-11-06,youtube / video,ghr2023_campaign_nov2023,,,https://concern.or.kr/2023ghr/?utm_source=youtube&utm_medium=video&utm_campaign=ghr2023_campaign_nov2023,,131277273.2,131277273.2,1,,,,,
2024-11-06,youtube / video,ghr2023_campaign_nov2023,,,https://concern.or.kr/2023ghr/?utm_source=youtube&utm_medium=video&utm_campaign=ghr2023_campaign_nov2023,,440487335.2,440487335.2,1,,,,,
2024-11-06,youtube / video,ghr2023_campaign_nov2023,,,https://concern.or.kr/2023ghr/?utm_source=youtube&utm_medium=video&utm_campaign=ghr2023_campaign_nov2023,,1363963273,1363963273,1,,,,,
2024-11-06,youtube / video,ghr2023_campaign_nov2023,,,https://concern.or.kr/2023ghr/?utm_source=youtube&utm_medium=video&utm_campaign=ghr2023_campaign_nov2023,,1827469791,1827469791,1,,,,,
2024-11-06,youtube / video,ghr2023_campaign_nov2023,,,https://concern.or.kr/2023ghr/?utm_source=youtube&utm_medium=video&utm_campaign=ghr2023_campaign_nov2023,,562646298.2,562646298.2,1,,,,,
2024-11-06,youtube / video,ghr2023_campaign_nov2023,,,https://concern.or.kr/2023ghr/?utm_source=youtube&utm_medium=video&utm_campaign=ghr2023_campaign_nov2023,,487217690.2,487217690.2,1,,,,,
2024-11-06,youtube / video,ghr2023_campaign_nov2023,,,https://concern.or.kr/2023ghr/?utm_source=youtube&utm_medium=video&utm_campaign=ghr2023_campaign_nov2023,,1209904236,1209904236,0,1,,,,
2024-11-06,youtube / video,ghr2023_campaign_nov2023,,,https://concern.or.kr/2023ghr/?utm_source=youtube&utm_medium=video&utm_campaign=ghr2023_campaign_nov2023,,2140707171,2140707171,1,,,,,
2024-11-06,youtube / video,ghr2023_campaign_nov2023,,,https://concern.or.kr/2023ghr/?utm_source=youtube&utm_medium=video&utm_campaign=ghr2023_campaign_nov2023,,776241344.2,776241344.2,1,,,,,
2024-11-06,youtube / video,ghr2023_campaign_nov2023,,,https://concern.or.kr/2023ghr/?utm_source=youtube&utm_medium=video&utm_campaign=ghr2023_campaign_nov2023,,1240972745,1240972745,1,,,,,
2024-11-06,youtube / video,ghr2023_campaign_nov2023,,,https://concern.or.kr/2023ghr/?utm_source=youtube&utm_medium=video&utm_campaign=ghr2023_campaign_nov2023,,1103084628,1103084628,1,,,,,
2024-11-06,youtube / video,ghr2023_campaign_nov2023,,,https://concern.or.kr/2023ghr/?utm_source=youtube&utm_medium=video&utm_campaign=ghr2023_campaign_nov2023,,625012169.2,625012169.2,1,,,,,
